,data_values
17712,-0.0027642348
17713,-0.0040657637
17714,-0.0053409757
17715,-0.0065887915
17716,-0.0078079416
17717,-0.008996879
17718,-0.010153657
17719,-0.011275888
17720,-0.012360716
17721,-0.013404805
17722,-0.014404371
17723,-0.015355245
17724,-0.016252965
17725,-0.017092837
17726,-0.017870078
17727,-0.018579915
17728,-0.019217711
17729,-0.019779038
17730,-0.020259824
17731,-0.020656373
17732,-0.0209655
17733,-0.021184515
17734,-0.021311337
17735,-0.021344459
17736,-0.02128303
17737,-0.021126796
17738,-0.020876171
17739,-0.020532176
17740,-0.020096494
17741,-0.019571463
17742,-0.018959975
17743,-0.01826565
17744,-0.017492613
17745,-0.016645625
17746,-0.01572996
17747,-0.0147513775
17748,-0.013716074
17749,-0.012630567
17750,-0.011501626
17751,-0.010336157
17752,-0.00914104
17753,-0.007923083
17754,-0.0066888123
17755,-0.0054444037
17756,-0.0041955556
17757,-0.002947409
17758,-0.001704491
17759,-0.00047067736
17760,0.00075079943
17761,0.001957306
17762,0.0031467315
17763,0.004317388
17764,0.0054678717
17765,0.0065969094
17766,0.0077032004
17767,0.008785253
17768,0.0098412465
17769,0.010868887
17770,0.011865315
17771,0.012827069
17772,0.013750019
17773,0.014629429
17774,0.015460052
17775,0.016236208
17776,0.016951928
17777,0.017601194
17778,0.018178081
17779,0.018676987
17780,0.019092813
17781,0.019421168
17782,0.019658513
17783,0.01980221
17784,0.01985069
17785,0.019803409
17786,0.0196608
17787,0.019424263
17788,0.019096
17789,0.018678866
17790,0.018176213
17791,0.01759173
17792,0.016929166
17793,0.016192332
17794,0.015384794
17795,0.014509866
17796,0.013570504
17797,0.012569291
17798,0.0115084285
17799,0.010389805
17800,0.009215081
17801,0.007985803
17802,0.006703516
17803,0.0053698956
17804,0.003986881
17805,0.0025567948
17806,0.0010823989
17807,-0.00043302902
17808,-0.0019856847
17809,-0.0035712628
17810,-0.0051849955
17811,-0.0068217586
17812,-0.008476165
17813,-0.010142687
17814,-0.01181581
17815,-0.013490135
17816,-0.015160495
17817,-0.016822059
17818,-0.018470382
17819,-0.020101456
17820,-0.021711681
17821,-0.023297822
17822,-0.024857003
17823,-0.02638651
17824,-0.027883818
17825,-0.029346326
17826,-0.030771362
17827,-0.03215606
17828,-0.033497196
17829,-0.03479131
17830,-0.03603455
17831,-0.037222695
17832,-0.038351353
17833,-0.039415892
17834,-0.040411655
17835,-0.04133408
17836,-0.042178757
17837,-0.04294174
17838,-0.04361962
17839,-0.04420956
17840,-0.044709504
17841,-0.045118187
17842,-0.04543518
17843,-0.04566082
17844,-0.045796223
17845,-0.04584324
17846,-0.04580422
17847,-0.045681983
17848,-0.045479678
17849,-0.045200557
17850,-0.044848006
17851,-0.044425312
17852,-0.043935675
17853,-0.043382052
17854,-0.042767253
17855,-0.04209384
17856,-0.0413643
17857,-0.040580966
17858,-0.039746143
17859,-0.038862288
17860,-0.037931953
17861,-0.036957968
17862,-0.035943385
17863,-0.034891687
17864,-0.033806626
17865,-0.032692317
17866,-0.0315531
17867,-0.030393561
17868,-0.029218376
17869,-0.028032217
17870,-0.026839614
17871,-0.025644913
17872,-0.02445213
17873,-0.02326482
17874,-0.022086151
17875,-0.02091875
17876,-0.019764794
17877,-0.018626038
17878,-0.017503863
17879,-0.01639941
17880,-0.0153136635
17881,-0.014247625
17882,-0.013202442
17883,-0.012179492
17884,-0.011180527
17885,-0.0102077555
17886,-0.009263917
17887,-0.008352251
17888,-0.0074765147
17889,-0.006640933
17890,-0.0058500897
17891,-0.0051088184
17892,-0.0044220816
17893,-0.0037947807
17894,-0.00323163
17895,-0.0027369792
17896,-0.0023146844
17897,-0.0019679852
17898,-0.001699402
17899,-0.0015106793
17900,-0.0014027461
17901,-0.0013757247
17902,-0.0014289598
17903,-0.00156108
17904,-0.0017700722
17905,-0.002053383
17906,-0.0024080195
17907,-0.0028306628
17908,-0.0033177664
17909,-0.0038656534
17910,-0.004470595
17911,-0.0051288637
17912,-0.005836808
17913,-0.006590856
17914,-0.0073875287
17915,-0.00822345
17916,-0.009095331
17917,-0.009999946
17918,-0.010934144
17919,-0.011894788
17920,-0.012878783
17921,-0.013883054
17922,-0.014904547
17923,-0.015940275
17924,-0.01698728
17925,-0.018042712
17926,-0.019103788
17927,-0.020167893
17928,-0.021232544
17929,-0.022295414
17930,-0.023354357
17931,-0.024407348
17932,-0.025452537
17933,-0.026488148
17934,-0.027512467
17935,-0.02852381
17936,-0.029520422
17937,-0.030500446
17938,-0.031461924
17939,-0.032402653
17940,-0.033320263
17941,-0.034212112
17942,-0.035075344
17943,-0.03590694
17944,-0.036703616
17945,-0.037462093
17946,-0.03817886
17947,-0.0388506
17948,-0.039474014
17949,-0.04004598
17950,-0.040563654
17951,-0.041024536
17952,-0.041426476
17953,-0.041767757
17954,-0.042047147
17955,-0.042263813
17956,-0.042417426
17957,-0.042507984
17958,-0.042535935
17959,-0.042502016
17960,-0.04240724
17961,-0.04225279
17962,-0.042040028
17963,-0.04177044
17964,-0.04144547
17965,-0.041066643
17966,-0.04063551
17967,-0.04015355
17968,-0.0396223
17969,-0.039043285
17970,-0.038418137
17971,-0.037748512
17972,-0.037036233
17973,-0.036283292
17974,-0.03549183
17975,-0.034664314
17976,-0.03380332
17977,-0.03291176
17978,-0.031992756
17979,-0.03104968
17980,-0.03008602
17981,-0.029105473
17982,-0.028111808
17983,-0.027108826
17984,-0.026100313
17985,-0.025089983
17986,-0.024081372
17987,-0.023077855
17988,-0.022082519
17989,-0.021098213
17990,-0.020127455
17991,-0.019172432
17992,-0.01823502
17993,-0.017316788
17994,-0.016418982
17995,-0.015542615
17996,-0.014688432
17997,-0.01385702
17998,-0.013048828
17999,-0.012264234
18000,-0.011503586
18001,-0.010767281
18002,-0.010055784
18003,-0.009369712
18004,-0.008709859
18005,-0.008077223
18006,-0.007473031
18007,-0.006898771
18008,-0.0063561797
18009,-0.0058472212
18010,-0.0053740875
18011,-0.004939145
18012,-0.0045448886
18013,-0.004193902
18014,-0.003888752
18015,-0.0036319445
18016,-0.0034258303
18017,-0.003272515
18018,-0.0031737965
18019,-0.0031310662
18020,-0.003145252
18021,-0.003216754
18022,-0.0033454022
18023,-0.0035304292
18024,-0.0037704478
18025,-0.0040634684
18026,-0.0044069183
18027,-0.004797688
18028,-0.0052322014
18029,-0.0057064784
18030,-0.0062162336
18031,-0.006756978
18032,-0.0073241023
18033,-0.00791301
18034,-0.008519193
18035,-0.009138343
18036,-0.00976641
18037,-0.0103997
18038,-0.011034916
18039,-0.011669198
18040,-0.012300145
18041,-0.012925811
18042,-0.013544705
18043,-0.014155751
18044,-0.014758237
18045,-0.015351786
18046,-0.01593627
18047,-0.01651174
18048,-0.01707838
18049,-0.017636368
18050,-0.018185914
18051,-0.018727122
18052,-0.019259881
18053,-0.019783933
18054,-0.020298745
18055,-0.020803487
18056,-0.021297045
18057,-0.02177795
18058,-0.022244442
18059,-0.022694437
18060,-0.023125583
18061,-0.023535302
18062,-0.023920786
18063,-0.024279138
18064,-0.024607388
18065,-0.02490256
18066,-0.025161803
18067,-0.025382442
18068,-0.025562055
18069,-0.0256986
18070,-0.025790438
18071,-0.025836417
18072,-0.025835948
18073,-0.025789062
18074,-0.02569633
18075,-0.025558995
18076,-0.025378853
18077,-0.025158277
18078,-0.02490013
18079,-0.024607692
18080,-0.02428458
18081,-0.023934612
18082,-0.023561746
18083,-0.02316996
18084,-0.022763098
18085,-0.022344794
18086,-0.021918396
18087,-0.021486852
18088,-0.021052701
18089,-0.020617949
18090,-0.020184156
18091,-0.019752335
18092,-0.019323038
18093,-0.0188964
18094,-0.01847208
18095,-0.01804947
18096,-0.017627675
18097,-0.017205568
18098,-0.016781919
18099,-0.016355405
18100,-0.015924692
18101,-0.015488473
18102,-0.015045506
18103,-0.014594643
18104,-0.014134835
18105,-0.013665172
18106,-0.0131848585
18107,-0.012693245
18108,-0.012189812
18109,-0.01167416
18110,-0.01114606
18111,-0.010605416
18112,-0.010052312
18113,-0.009486997
18114,-0.008909924
18115,-0.008321764
18116,-0.007723411
18117,-0.007116004
18118,-0.006500908
18119,-0.005879724
18120,-0.005254269
18121,-0.00462653
18122,-0.0039986246
18123,-0.003372769
18124,-0.0027511846
18125,-0.0021360586
18126,-0.0015294653
18127,-0.00093329913
18128,-0.0003492281
18129,0.00022135662
18130,0.000777369
18131,0.0013180416
18132,0.0018429216
18133,0.0023518384
18134,0.0028448645
18135,0.003322251
18136,0.0037843655
18137,0.004231613
18138,0.0046643503
18139,0.0050828303
18140,0.0054871156
18141,0.0058770655
18142,0.0062522823
18143,0.0066121174
18144,0.006955687
18145,0.0072819158
18146,0.0075895935
18147,0.007877447
18148,0.008144234
18149,0.0083888
18150,0.008610202
18151,0.008807745
18152,0.008981038
18153,0.009130029
18154,0.009254998
18155,0.009356519
18156,0.009435424
18157,0.00949268
18158,0.009529326
18159,0.009546312
18160,0.009544394
18161,0.009523986
18162,0.009485084
18163,0.009427139
18164,0.009348995
18165,0.009248895
18166,0.00912447
18167,0.008972795
18168,0.0087905
18169,0.0085739065
18170,0.0083191795
18171,0.008022529
18172,0.0076804063
18173,0.0072896983
18174,0.006847935
18175,0.006353433
18176,0.0058054477
18177,0.0052042385
18178,0.004551142
18179,0.00384854
18180,0.0030997999
18181,0.0023091852
18182,0.0014816872
18183,0.0006228603
18184,-0.0002613907
18185,-0.0011650139
18186,-0.0020820252
18187,-0.0030066976
18188,-0.0039337315
18189,-0.0048583876
18190,-0.00577657
18191,-0.0066848933
18192,-0.007580647
18193,-0.00846178
18194,-0.009326808
18195,-0.01017468
18196,-0.011004652
18197,-0.011816134
18198,-0.012608526
18199,-0.013381082
18200,-0.014132776
18201,-0.014862207
18202,-0.015567504
18203,-0.016246343
18204,-0.016895892
18205,-0.017512897
18206,-0.01809369
18207,-0.018634371
18208,-0.019130822
18209,-0.019578896
18210,-0.019974492
18211,-0.02031371
18212,-0.020592947
18213,-0.02080893
18214,-0.02095888
18215,-0.021040479
18216,-0.021051886
18217,-0.020991808
18218,-0.020859418
18219,-0.020654334
18220,-0.02037664
18221,-0.020026745
18222,-0.019605508
18223,-0.019113984
18224,-0.018553628
18225,-0.017926147
18226,-0.01723352
18227,-0.016478036
18228,-0.01566226
18229,-0.014789098
18230,-0.013861711
18231,-0.012883614
18232,-0.011858545
18233,-0.010790544
18234,-0.009683824
18235,-0.0085427435
18236,-0.0073717153
18237,-0.006175111
18238,-0.0049571763
18239,-0.0037219336
18240,-0.002473083
18241,-0.00121394
18242,5.2630658e-05
18243,0.0013242362
18244,0.0025989527
18245,0.0038752956
18246,0.0051521547
18247,0.0064286925
18248,0.007704231
18249,0.008978117
18250,0.010249567
18251,0.011517525
18252,0.012780546
18253,0.014036627
18254,0.015283193
18255,0.016516961
18256,0.017734017
18257,0.018929768
18258,0.020099042
18259,0.02123622
18260,0.022335345
18261,0.023390308
18262,0.024395028
18263,0.025343627
18264,0.026230603
18265,0.027050989
18266,0.027800499
18267,0.028475594
18268,0.029073544
18269,0.029592436
18270,0.030031156
18271,0.030389275
18272,0.030667039
18273,0.030865116
18274,0.030984556
18275,0.03102668
18276,0.030992849
18277,0.030884482
18278,0.030702874
18279,0.030449288
18280,0.030124836
18281,0.029730588
18282,0.029267678
18283,0.028737335
18284,0.028141046
18285,0.027480744
18286,0.026758917
18287,0.0259787
18288,0.02514403
18289,0.024259694
18290,0.023331346
18291,0.022365525
18292,0.0213695
18293,0.020351257
18294,0.019319234
18295,0.018282196
18296,0.017248925
18297,0.016228115
18298,0.015227992
18299,0.01425619
18300,0.013319505
18301,0.012423799
18302,0.011573836
18303,0.010773284
18304,0.010024689
18305,0.009329586
18306,0.008688585
18307,0.008101542
18308,0.00756779
18309,0.0070863385
18310,0.006656102
18311,0.0062761526
18312,0.005945914
18313,0.005665349
18314,0.0054350765
18315,0.005256478
18316,0.005131716
18317,0.0050637196
18318,0.0050560962
18319,0.0051130108
18320,0.0052390215
18321,0.005438855
18322,0.005717217
18323,0.0060785385
18324,0.0065267463
18325,0.00706504
18326,0.007695706
18327,0.008419957
18328,0.009237795
18329,0.010147939
18330,0.011147799
18331,0.012233444
18332,0.013399716
18333,0.014640277
18334,0.01594775
18335,0.017313868
18336,0.01872963
18337,0.020185558
18338,0.021671802
18339,0.023178447
18340,0.024695612
18341,0.026213683
18342,0.027723549
18343,0.029216625
18344,0.03068514
18345,0.032122076
18346,0.0335214
18347,0.03487805
18348,0.036187917
18349,0.037447907
18350,0.038655866
18351,0.039810523
18352,0.04091126
18353,0.041958228
18354,0.042951964
18355,0.043893263
18356,0.04478313
18357,0.045622427
18358,0.046411816
18359,0.04715147
18360,0.047841057
18361,0.048479546
18362,0.049065176
18363,0.049595285
18364,0.0500666
18365,0.050475024
18366,0.050815854
18367,0.051083975
18368,0.051273976
18369,0.051380433
18370,0.05139808
18371,0.05132211
18372,0.051148456
18373,0.050873805
18374,0.050496068
18375,0.05001437
18376,0.049429066
18377,0.048741948
18378,0.04795614
18379,0.047075994
18380,0.046107017
18381,0.045055594
18382,0.043928917
18383,0.042734623
18384,0.04148061
18385,0.040174745
18386,0.03882466
18387,0.03743763
18388,0.03602035
18389,0.034578826
18390,0.033118356
18391,0.031643607
18392,0.03015848
18393,0.028666485
18394,0.027170617
18395,0.025673637
18396,0.024178235
18397,0.022687158
18398,0.021203361
18399,0.019730112
18400,0.018271046
18401,0.016830256
18402,0.0154122105
18403,0.014021705
18404,0.012663794
18405,0.011343626
18406,0.010066303
18407,0.008836713
18408,0.0076593757
18409,0.0065383017
18410,0.0054768724
18411,0.004477772
18412,0.00354295
18413,0.002673637
18414,0.0018703965
18415,0.0011332235
18416,0.00046168044
18417,-0.00014495137
18418,-0.00068750465
18419,-0.0011667663
18420,-0.0015833364
18421,-0.0019375023
18422,-0.0022291606
18423,-0.0024577877
18424,-0.0026224677
18425,-0.0027219427
18426,-0.0027547453
18427,-0.0027193343
18428,-0.0026142874
18429,-0.0024384838
18430,-0.0021913082
18431,-0.0018728261
18432,-0.0014839118
18433,-0.0010263757
18434,-0.0005030122
18435,8.240501e-05
18436,0.0007251924
18437,0.0014198748
18438,0.0021603613
18439,0.0029401595
18440,0.0037526127
18441,0.004591155
18442,0.0054495716
18443,0.0063222046
18444,0.0072041545
18445,0.008091403
18446,0.008980904
18447,0.009870589
18448,0.010759313
18449,0.011646736
18450,0.0125331655
18451,0.0134193385
18452,0.014306155
18453,0.0151944915
18454,0.016084889
18455,0.016977372
18456,0.017871281
18457,0.018765105
18458,0.01965645
18459,0.02054202
18460,0.021417735
18461,0.022278795
18462,0.023119874
18463,0.02393541
18464,0.024719749
18465,0.025467481
18466,0.026173634
18467,0.026833935
18468,0.027444916
18469,0.028004127
18470,0.02851013
18471,0.028962543
18472,0.029361948
18473,0.029709814
18474,0.030008271
18475,0.03025994
18476,0.03046772
18477,0.03063457
18478,0.030763218
18479,0.03085605
18480,0.030914916
18481,0.03094109
18482,0.03093508
18483,0.030896809
18484,0.03082556
18485,0.03072009
18486,0.030578852
18487,0.030400055
18488,0.03018197
18489,0.029923035
18490,0.02962204
18491,0.029278275
18492,0.028891657
18493,0.028462766
18494,0.027992852
18495,0.027483849
18496,0.02693825
18497,0.026359044
18498,0.025749542
18499,0.025113242
18500,0.024453705
18501,0.02377436
18502,0.023078438
18503,0.022368824
18504,0.021648059
18505,0.020918302
18506,0.02018134
18507,0.01943863
18508,0.018691478
18509,0.017941035
18510,0.017188545
18511,0.016435327
18512,0.015683008
18513,0.014933577
18514,0.014189411
18515,0.013453332
18516,0.012728581
18517,0.012018746
18518,0.011327676
18519,0.010659372
18520,0.010017773
18521,0.009406651
18522,0.008829423
18523,0.008288974
18524,0.007787529
18525,0.007326578
18526,0.006906762
18527,0.006527874
18528,0.006188889
18529,0.005888015
18530,0.0056228153
18531,0.0053903377
18532,0.005187289
18533,0.005010217
18534,0.00485567
18535,0.004720367
18536,0.0046013575
18537,0.0044961227
18538,0.004402645
18539,0.0043194513
18540,0.0042456044
18541,0.0041806423
18542,0.0041245027
18543,0.004077404
18544,0.0040397095
18545,0.004011784
18546,0.003993849
18547,0.0039858515
18548,0.0039873724
18549,0.0039975196
18550,0.0040149116
18551,0.004037647
18552,0.0040633595
18553,0.004089267
18554,0.004112264
18555,0.004129045
18556,0.0041362294
18557,0.0041304985
18558,0.0041087293
18559,0.004068092
18560,0.0040061655
18561,0.003920981
18562,0.0038110798
18563,0.003675489
18564,0.0035137106
18565,0.003325644
18566,0.0031115252
18567,0.0028718086
18568,0.0026070701
18569,0.002317906
18570,0.0020048225
18571,0.0016681687
18572,0.0013080678
18573,0.0009243874
18574,0.0005167349
18575,8.4474734e-05
18576,-0.0003732151
18577,-0.00085727207
18578,-0.0013686593
18579,-0.0019082618
18580,-0.002476786
18581,-0.003074656
18582,-0.003701927
18583,-0.004358202
18584,-0.0050426107
18585,-0.0057537574
18586,-0.006489739
18587,-0.0072481777
18588,-0.008026271
18589,-0.0088209
18590,-0.009628656
18591,-0.01044603
18592,-0.011269465
18593,-0.012095473
18594,-0.012920745
18595,-0.013742214
18596,-0.014557142
18597,-0.015363128
18598,-0.016158134
18599,-0.016940456
18600,-0.017708765
18601,-0.018461948
18602,-0.01919907
18603,-0.019919366
18604,-0.020622065
18605,-0.021306314
18606,-0.02197117
18607,-0.022615395
18608,-0.023237536
18609,-0.023835829
18610,-0.02440814
18611,-0.024952058
18612,-0.025464851
18613,-0.025943566
18614,-0.026385024
18615,-0.026785985
18616,-0.027143184
18617,-0.02745345
18618,-0.027713796
18619,-0.02792153
18620,-0.028074337
18621,-0.02817034
18622,-0.028208224
18623,-0.028187219
18624,-0.028107205
18625,-0.027968619
18626,-0.027772542
18627,-0.027520614
18628,-0.027215023
18629,-0.02685839
18630,-0.026453745
18631,-0.026004417
18632,-0.025513934
18633,-0.024985934
18634,-0.024424093
18635,-0.023832
18636,-0.023213077
18637,-0.022570562
18638,-0.02190739
18639,-0.021226218
18640,-0.020529347
18641,-0.019818794
18642,-0.019096224
18643,-0.01836305
18644,-0.017620455
18645,-0.016869463
18646,-0.016110988
18647,-0.015345917
18648,-0.014575174
18649,-0.013799812
18650,-0.013021031
18651,-0.012240264
18652,-0.011459196
18653,-0.010679779
18654,-0.0099042645
18655,-0.009135161
18656,-0.008375215
18657,-0.0076274006
18658,-0.006894832
18659,-0.006180722
18660,-0.005488324
18661,-0.0048208577
18662,-0.004181456
18663,-0.0035731134
18664,-0.0029986382
18665,-0.0024606097
18666,-0.0019613674
18667,-0.0015029891
18668,-0.0010872872
18669,-0.00071582105
18670,-0.00038990937
18671,-0.000110640205
18672,0.000121109566
18673,0.00030465514
18674,0.00043949572
18675,0.00052530895
18676,0.00056195684
18677,0.00054949906
18678,0.00048821428
18679,0.00037862768
18680,0.0002215441
18681,1.8089226e-05
18682,-0.0002302561
18683,-0.00052162923
18684,-0.00085376255
18685,-0.0012239731
18686,-0.0016291657
18687,-0.0020658544
18688,-0.0025301988
18689,-0.0030180574
18690,-0.0035250606
