tv,radio,social_media,influencer,sales
41000.0,18820.47,2036.74,Micro,146048.65
17000.0,12919.15,1904.3,Macro,58445.32
23000.0,12864.25,24.46,Micro,84683.71
70000.0,28843.17,5226.57,Macro,253913.08
22000.0,3268.48,9.53,Macro,78809.9
35000.0,7820.34,162.93,Micro,120937.51
60000.0,22228.52,1901.75,Micro,212516.23
61000.0,21008.95,5042.35,Nano,220035.9
40000.0,7852.24,349.66,Micro,144155.91
19000.0,10360.55,1354.42,Mega,70074.2
59000.0,25752.38,3388.3,Mega,209804.48
10000.0,2296.82,334.89,Mega,40519.1
58000.0,20799.87,4461.83,Nano,209194.54
48000.0,10455.91,1708.63,Nano,170371.99
35000.0,17769.38,1421.5,Mega,123868.56
28000.0,19750.22,4689.77,Micro,98106.12
56000.0,11629.03,6679.1,Nano,194525.61
89000.0,26902.37,3092.27,Nano,317316.87
70000.0,16123.67,4368.9,Nano,253172.4
29000.0,6870.96,228.26,Mega,102724.2
85000.0,29822.47,7304.24,Nano,303244.3
96000.0,30362.15,6714.96,Macro,340859.57
67000.0,24342.33,3136.78,Nano,233910.9
56000.0,16820.69,2861.87,Micro,201581.68
46000.0,15796.69,596.89,Macro,160986.85
65000.0,16426.61,4599.94,Nano,235132.6
21000.0,9750.39,4396.8,Macro,74259.12
48000.0,18059.46,1632.84,Micro,173490.16
28000.0,18924.52,1884.7,Mega,103620.63
77000.0,28063.46,5958.23,Nano,273394.15
71000.0,14154.01,2185.42,Micro,248914.15
77000.0,29799.3,4062.5,Mega,273202.17
64000.0,17950.98,156.16,Micro,231278.8
35000.0,9413.35,104.0,Macro,123275.83
21000.0,1551.31,198.57,Nano,70554.56
50000.0,23189.31,2019.92,Micro,173833.53
40000.0,13840.89,4726.14,Nano,141667.7
26000.0,5770.65,878.95,Micro,93033.42
94000.0,28427.64,4239.32,Micro,326269.41
22000.0,861.29,129.39,Mega,76142.81
26000.0,7202.91,1408.31,Micro,89790.29
45000.0,24607.49,2553.72,Macro,162650.9
37000.0,16696.2,4790.84,Micro,131250.03
54000.0,18611.3,5139.32,Macro,192109.18
80000.0,23688.99,8226.68,Micro,285243.84
74000.0,19415.72,2783.3,Mega,258443.52
97000.0,28907.4,3861.6,Micro,344228.89
89000.0,36890.92,10297.64,Nano,317866.49
34000.0,5161.89,592.36,Macro,126028.22
62000.0,24319.03,722.08,Nano,220669.98
43000.0,7640.1,2263.53,Mega,150110.27
26000.0,2208.69,194.15,Micro,94325.52
81000.0,20577.84,4503.91,Micro,290371.71
92000.0,22481.36,3371.13,Nano,326393.6
32000.0,10832.04,5108.59,Mega,106450.8
46000.0,16882.43,4727.64,Mega,168504.14
19000.0,9228.86,1707.02,Micro,66802.0
40000.0,15596.1,3286.73,Nano,133021.19
76000.0,32028.32,6749.79,Macro,274039.02
43000.0,11120.89,769.5,Mega,152437.16
18000.0,26.3,2082.33,Micro,62970.89
85000.0,40194.46,5326.76,Macro,296210.25
70000.0,19748.94,5599.31,Nano,247890.8
46000.0,22887.05,1144.77,Nano,169446.83
29000.0,11394.67,2510.67,Nano,102958.2
20000.0,13078.11,249.82,Mega,71480.69
83000.0,33363.04,2612.16,Mega,300045.85
18000.0,9716.88,1207.74,Nano,64978.57
99000.0,41468.58,7520.48,Macro,357133.62
28000.0,4277.52,617.68,Nano,99014.87
24000.0,4583.28,1765.6,Mega,88890.98
59000.0,17855.85,4287.9,Macro,209593.22
11000.0,8231.31,304.84,Mega,35637.97
65000.0,22018.19,3352.79,Micro,233525.0
83000.0,25396.96,2810.28,Nano,293495.51
25000.0,8441.3,3061.99,Mega,94785.73
52000.0,23790.66,464.67,Micro,182017.25
93000.0,25013.57,4893.95,Micro,336326.46
80000.0,26884.81,6158.39,Nano,280660.88
87000.0,25719.93,4324.44,Mega,311605.31
90000.0,31103.07,6854.29,Macro,322605.11
18000.0,8838.12,2715.3,Nano,66898.81
70000.0,17636.94,4824.47,Macro,252744.8
56000.0,11111.43,2256.49,Nano,199692.55
36000.0,15543.58,4829.66,Mega,129332.38
76000.0,28331.02,5703.99,Micro,270462.91
100000.0,29089.26,2287.39,Micro,354764.77
30000.0,10830.82,3734.46,Macro,103349.4
46000.0,8763.92,8357.13,Micro,163667.07
76000.0,21013.23,3657.84,Micro,268536.96
28000.0,5200.06,2294.25,Macro,100868.26
93000.0,27811.54,4878.63,Macro,330073.72
81000.0,32152.03,8363.87,Macro,286310.42
12000.0,7466.7,1363.47,Mega,38139.26
16000.0,2284.26,1365.84,Mega,59338.42
53000.0,14105.67,1324.03,Micro,188122.97
56000.0,19914.16,6070.68,Mega,198122.46
79000.0,26371.76,4775.91,Micro,279998.2
71000.0,32113.62,2522.22,Nano,255773.25
84000.0,31466.18,3115.44,Macro,300601.0
66000.0,15632.38,5234.69,Nano,232146.88
13000.0,3084.03,1007.81,Mega,50598.04
62000.0,17791.16,878.43,Nano,216139.09
34000.0,7110.27,3588.87,Mega,119843.77
28000.0,4164.2,357.39,Nano,99897.37
72000.0,19439.22,2993.11,Mega,256142.63
36000.0,14297.65,4724.22,Mega,128136.95
40000.0,8565.81,975.29,Micro,143434.92
93000.0,25488.12,2778.44,Nano,332993.32
98000.0,30377.95,3964.58,Micro,351383.62
66000.0,26219.43,2934.11,Micro,236096.97
70000.0,17898.39,2524.9,Micro,248127.06
37000.0,11268.05,2303.2,Micro,132828.0
81000.0,20551.73,5130.86,Macro,287150.3
88000.0,25793.14,3094.83,Nano,317037.43
82000.0,22565.23,2541.68,Micro,294102.96
97000.0,23989.4,4887.5,Mega,347310.42
63000.0,20916.21,4093.51,Mega,218830.55
81000.0,23874.0,3774.87,Mega,289367.77
47000.0,11191.5,1468.35,Micro,170671.08
31000.0,9957.56,387.03,Micro,116354.99
66000.0,24831.28,7701.14,Mega,237953.12
86000.0,22518.4,449.69,Macro,308930.77
60000.0,17745.24,5489.13,Mega,214115.3
76000.0,20756.27,1645.05,Macro,270667.29
84000.0,17797.84,2457.72,Mega,299045.78
29000.0,17568.67,2001.04,Micro,104655.4
88000.0,28508.14,5130.23,Nano,311081.32
57000.0,18174.76,2498.88,Mega,199278.15
29000.0,5765.04,6088.67,Micro,103765.12
14000.0,6754.82,4942.44,Nano,47026.11
56000.0,21460.42,2388.73,Micro,202760.59
64000.0,24057.36,8153.0,Mega,226603.69
62000.0,22780.3,6853.97,Nano,218216.21
92000.0,34421.43,8177.0,Micro,326096.44
79000.0,20683.03,2820.51,Macro,281410.41
33000.0,10895.68,2858.01,Nano,121326.91
34000.0,11563.4,1727.95,Nano,121949.57
38000.0,6110.77,1937.17,Macro,133476.01
40000.0,23490.01,5241.41,Micro,147565.82
74000.0,27497.23,4245.21,Mega,260700.88
35000.0,10351.25,936.02,Nano,125276.1
38000.0,12766.51,102.85,Nano,142357.09
75000.0,29033.35,1937.49,Mega,265965.62
74000.0,15543.19,1502.16,Mega,263137.89
62000.0,18545.51,811.84,Nano,221318.51
80000.0,24290.32,7600.78,Nano,281176.51
99000.0,37954.98,3772.53,Nano,348641.71
88000.0,33122.47,10455.11,Nano,313341.45
14000.0,508.91,1278.57,Nano,47789.86
45000.0,10770.8,4423.49,Macro,161582.14
29000.0,14546.74,1244.35,Nano,101040.51
55000.0,18054.71,3922.4,Nano,193652.51
43000.0,5738.75,43.31,Mega,152051.55
97000.0,35884.64,2264.97,Micro,346352.76
20000.0,3799.75,2624.14,Mega,66453.68
50000.0,22222.93,3600.05,Nano,174892.77
32000.0,10368.6,2023.88,Mega,111453.16
100000.0,33658.14,6516.58,Nano,356336.21
69000.0,20710.24,5120.85,Mega,250456.46
64000.0,11245.05,1363.03,Micro,229217.89
16000.0,9561.23,1786.78,Micro,49169.43
87000.0,36254.56,5905.91,Macro,311208.39
11000.0,5584.32,170.47,Mega,39212.98
34000.0,17363.18,4198.92,Macro,118859.9
24000.0,12016.62,2064.48,Nano,84992.59
74000.0,21162.88,2039.52,Nano,262659.74
63000.0,20919.47,450.4,Mega,219601.73
99000.0,26536.23,3803.7,Nano,351668.49
72000.0,11392.66,4185.86,Mega,258239.45
95000.0,28531.57,5572.2,Mega,331594.01
55000.0,14188.62,4034.14,Nano,196161.49
16000.0,1656.75,38.17,Nano,56462.76
24000.0,6371.85,1305.29,Nano,84808.89
28000.0,8992.46,3349.61,Mega,103770.06
26000.0,11364.33,1521.59,Macro,93322.96
87000.0,33308.5,7820.15,Nano,310896.54
27000.0,8244.63,1142.5,Mega,91699.77
97000.0,33352.94,5652.61,Macro,344225.41
30000.0,19177.16,3393.1,Nano,110239.66
38000.0,7908.77,143.31,Micro,139505.31
66000.0,15014.34,3656.99,Macro,230817.2
87000.0,22692.03,2513.64,Macro,309604.23
42000.0,13482.11,1979.58,Nano,150707.47
63000.0,15493.99,383.26,Macro,222690.37
58000.0,18862.59,7744.56,Macro,207635.85
98000.0,29721.95,5393.8,Macro,348497.02
92000.0,28848.39,2581.62,Micro,331356.59
25000.0,4132.42,2269.0,Mega,92563.07
99000.0,35348.64,3077.83,Micro,350327.48
34000.0,17914.26,3047.22,Mega,116255.95
58000.0,16213.19,1808.08,Macro,204655.3
53000.0,14449.84,1122.94,Mega,192435.78
85000.0,24369.96,3579.35,Mega,305181.35
36000.0,13801.12,1731.19,Nano,129236.68
34000.0,1383.72,1830.7,Micro,124865.39
94000.0,29845.51,2783.84,Mega,332590.1
45000.0,16610.41,0.98,Mega,155233.63
43000.0,18684.97,1243.23,Nano,158272.7
74000.0,25674.31,3229.39,Micro,255856.64
99000.0,48871.16,8292.21,Mega,349156.03
85000.0,20846.91,8214.13,Macro,297105.38
19000.0,7174.03,318.3,Mega,65322.39
58000.0,14698.52,1463.56,Micro,202886.88
55000.0,20045.45,3068.51,Macro,196542.79
50000.0,15860.48,2900.92,Nano,184539.52
51000.0,12400.64,276.9,Macro,184547.98
23000.0,12422.32,151.51,Macro,85690.01
63000.0,22720.19,2465.56,Macro,222911.07
76000.0,22225.94,2580.1,Nano,272941.62
68000.0,18201.71,3653.05,Micro,242801.06
95000.0,33913.45,6737.15,Mega,337823.46
13000.0,9975.81,4087.39,Micro,53368.0
83000.0,26741.94,3619.41,Macro,300520.74
78000.0,20621.0,1426.91,Macro,277978.25
44000.0,15839.34,993.12,Micro,157726.08
16000.0,3886.89,1722.98,Mega,54578.56
54000.0,17886.48,2236.2,Mega,191637.79
25000.0,8078.0,739.07,Macro,89390.46
89000.0,29556.12,6364.72,Macro,310472.51
43000.0,13209.15,1987.02,Mega,151168.92
80000.0,23597.76,7812.13,Macro,282593.99
91000.0,25307.47,3608.19,Macro,320439.77
46000.0,6828.53,4305.23,Macro,158621.58
32000.0,14802.41,4810.38,Nano,108885.32
95000.0,27717.56,7057.84,Mega,340623.76
98000.0,33924.29,7869.65,Nano,350259.4
78000.0,21967.47,2471.42,Micro,277459.44
50000.0,13428.66,2739.68,Mega,178146.34
54000.0,15397.15,2588.69,Nano,192963.89
31000.0,17931.7,6166.02,Mega,109823.21
34000.0,14996.04,1984.36,Micro,115690.05
61000.0,22404.7,6194.42,Mega,218130.99
49000.0,16672.39,2471.37,Nano,175186.17
15000.0,3578.44,504.87,Mega,54323.01
86000.0,34126.48,6036.19,Micro,304719.94
40000.0,5903.77,3454.08,Nano,139460.1
79000.0,24131.03,4384.6,Micro,283467.86
47000.0,14735.74,827.43,Nano,168499.77
14000.0,5599.58,2536.89,Macro,45556.91
51000.0,11857.69,976.36,Mega,184239.55
47000.0,18343.52,1261.53,Micro,167408.1
51000.0,19805.64,1576.26,Macro,179236.41
53000.0,17978.13,3066.07,Nano,190335.42
96000.0,30852.8,10127.67,Mega,344656.52
47000.0,10453.75,939.0,Nano,164572.24
98000.0,27337.31,2839.12,Mega,350168.33
96000.0,32986.19,5525.46,Mega,342039.45
50000.0,18732.3,2183.08,Mega,178635.56
80000.0,23196.05,8143.66,Nano,283199.89
86000.0,30957.92,4851.29,Macro,309744.95
65000.0,17074.09,1832.81,Micro,236706.72
19000.0,9174.73,1239.99,Nano,70879.45
18000.0,10867.49,691.0,Macro,67395.99
37000.0,10403.71,263.53,Nano,133950.68
18000.0,7745.91,1059.99,Macro,56794.61
34000.0,10640.1,805.87,Micro,116151.32
35000.0,13515.6,2032.47,Micro,125148.21
24000.0,18973.11,5827.21,Macro,91065.45
59000.0,18050.24,2889.91,Macro,210503.71
20000.0,9023.8,1837.91,Nano,70501.56
79000.0,31031.5,398.39,Macro,279714.97
19000.0,10877.75,4665.98,Mega,67662.77
62000.0,16054.87,1791.7,Macro,219757.32
65000.0,22220.93,5664.41,Mega,229708.97
81000.0,29274.47,6035.83,Macro,292177.77
30000.0,17318.12,263.19,Macro,110016.17
84000.0,27304.21,6617.74,Macro,298991.08
22000.0,11345.66,30.71,Mega,79614.16
58000.0,17398.36,3796.16,Macro,207624.24
62000.0,21344.03,1262.54,Mega,222592.92
21000.0,14659.93,3072.57,Macro,71926.47
15000.0,2524.97,4075.48,Mega,54682.86
83000.0,24967.74,6371.89,Micro,294658.67
22000.0,8277.33,572.92,Nano,71990.35
28000.0,7492.12,1454.8,Nano,99431.62
24000.0,5369.13,821.6,Macro,89406.03
73000.0,23609.22,3105.81,Nano,256901.65
31000.0,7231.93,5155.8,Macro,111793.87
38000.0,15175.52,3707.87,Micro,139344.66
34000.0,14606.88,2153.0,Mega,118692.78
39000.0,14010.03,5185.13,Nano,146056.52
63000.0,22612.15,5023.51,Nano,228615.89
25000.0,11500.48,639.04,Mega,95214.1
50000.0,13417.67,5549.61,Macro,180810.72
25000.0,9788.06,503.68,Macro,92848.37
43000.0,12512.44,2496.33,Mega,149232.43
55000.0,12206.96,5385.11,Micro,196456.93
97000.0,38156.92,8104.64,Micro,338261.48
32000.0,3523.75,28.43,Macro,115122.0
71000.0,17550.51,4041.45,Macro,252373.21
66000.0,24520.07,7789.47,Macro,235622.5
58000.0,17110.1,1234.26,Nano,211992.73
64000.0,20362.04,1527.64,Macro,228783.67
73000.0,20365.13,4010.36,Nano,259577.26
45000.0,10522.86,1855.58,Micro,162754.09
78000.0,20724.01,5503.5,Macro,274793.31
54000.0,23657.64,3847.0,Mega,186285.32
15000.0,5993.08,52.9,Macro,54191.33
81000.0,34258.99,2933.49,Mega,286823.8
16000.0,5381.92,1304.03,Nano,54267.62
11000.0,401.65,1160.77,Nano,35101.51
50000.0,22728.18,3794.12,Mega,184040.21
41000.0,12261.72,1622.91,Mega,146659.52
41000.0,11533.55,506.74,Macro,148130.04
54000.0,22281.31,1493.83,Nano,190977.54
28000.0,6008.66,2789.5,Micro,100805.04
23000.0,7696.52,88.92,Macro,84191.34
13000.0,12372.41,6515.83,Micro,46127.6
26000.0,205.64,3980.32,Mega,90037.71
98000.0,32970.63,7890.91,Micro,349063.83
64000.0,22693.23,349.62,Micro,226017.91
24000.0,8526.78,1872.74,Nano,83147.11
38000.0,10833.37,830.75,Nano,137660.56
41000.0,17506.79,1258.51,Micro,148060.08
32000.0,16290.47,5212.86,Mega,112858.29
75000.0,21536.96,1232.42,Micro,264998.99
82000.0,28920.43,3213.07,Micro,285392.14
12000.0,2595.32,334.17,Mega,44023.57
91000.0,30729.41,8103.99,Nano,327005.59
30000.0,6767.27,2455.37,Nano,110218.9
36000.0,15393.06,3601.16,Nano,119220.71
72000.0,24325.47,3671.37,Nano,259992.71
90000.0,34618.36,4361.74,Nano,321957.34
65000.0,8880.27,1010.12,Macro,231370.21
91000.0,27707.83,3169.18,Mega,326511.99
95000.0,27536.43,8981.33,Macro,336431.85
13000.0,4074.67,2969.85,Nano,48539.12
77000.0,25121.32,5518.12,Nano,272536.78
100000.0,26452.02,3438.5,Nano,353747.01
59000.0,15352.09,201.44,Mega,210349.35
53000.0,23789.37,2363.47,Micro,187812.91
14000.0,936.35,389.3,Mega,47042.18
71000.0,26920.56,5625.05,Micro,248160.53
18000.0,4855.55,2078.0,Mega,64193.38
21000.0,17917.0,4655.72,Micro,77388.8
87000.0,35106.11,7594.13,Mega,312351.26
65000.0,23205.07,2070.45,Nano,229998.7
67000.0,18224.11,3249.88,Nano,233507.62
72000.0,23920.13,4595.57,Micro,260143.27
49000.0,13386.29,812.18,Mega,171445.3
67000.0,20010.93,6373.31,Micro,239525.81
44000.0,11683.47,391.38,Nano,155337.66
98000.0,39527.6,3778.66,Mega,347987.86
46000.0,8337.11,799.47,Mega,162371.47
60000.0,20789.12,7601.17,Mega,211210.81
61000.0,20789.54,2473.94,Macro,225822.15
23000.0,9644.61,2980.15,Micro,80441.99
12000.0,3812.58,346.38,Nano,41906.71
28000.0,14927.58,4441.42,Mega,98412.4
26000.0,15393.41,2025.06,Nano,91256.93
59000.0,19634.38,3460.64,Mega,214538.22
57000.0,21066.09,1367.71,Mega,199478.33
77000.0,24509.01,5515.6,Mega,272549.01
32000.0,16978.49,3037.71,Mega,119223.48
89000.0,26237.19,2729.65,Macro,316058.98
67000.0,30713.6,3644.55,Micro,242651.99
23000.0,7152.6,2853.75,Mega,84823.26
81000.0,29256.34,6174.29,Mega,290438.9
28000.0,7515.17,1384.55,Mega,101452.91
34000.0,9103.02,2079.44,Macro,124762.51
94000.0,33416.42,4995.09,Mega,333055.04
30000.0,15003.73,1258.41,Macro,104954.92
81000.0,24005.15,5328.29,Micro,288923.5
66000.0,14560.91,6555.53,Nano,234684.89
60000.0,23529.13,2915.71,Nano,214560.67
43000.0,13112.23,1482.34,Mega,151692.1
71000.0,25196.77,8051.0,Mega,249577.75
42000.0,14752.88,5193.19,Mega,153402.27
36000.0,20633.87,3442.71,Micro,129522.72
90000.0,25329.9,4301.51,Nano,318959.23
37000.0,11427.4,14.59,Macro,130263.41
11000.0,2565.65,2035.3,Mega,37592.93
10000.0,3493.65,455.4,Nano,32825.51
14000.0,4248.35,2679.15,Micro,50932.0
33000.0,1029.26,1512.7,Macro,112315.41
31000.0,6304.85,802.28,Micro,110439.37
77000.0,17331.38,414.47,Micro,272781.22
60000.0,16688.42,2946.46,Macro,211479.15
54000.0,21019.29,4458.74,Macro,194387.27
41000.0,10006.19,2910.34,Mega,146984.46
82000.0,28983.62,5778.26,Mega,292957.89
40000.0,4588.93,2298.75,Mega,141710.64
65000.0,18742.93,7643.73,Mega,233292.71
26000.0,9175.05,906.72,Micro,92184.24
88000.0,31648.18,2021.94,Nano,311911.97
85000.0,32785.84,3253.22,Macro,303060.67
77000.0,23077.96,2215.64,Macro,273260.31
45000.0,12987.68,2977.33,Mega,158538.77
16000.0,5331.94,326.3,Macro,59785.06
35000.0,13462.03,1428.84,Nano,119121.76
27000.0,15964.07,2807.3,Macro,98350.31
36000.0,10860.43,898.71,Micro,130900.75
32000.0,10398.91,1174.83,Mega,115490.0
64000.0,23621.4,3370.6,Nano,226508.12
63000.0,19296.07,2482.62,Nano,226569.21
23000.0,10690.73,3635.76,Nano,84807.77
31000.0,17074.34,4819.28,Mega,109594.3
40000.0,12153.53,4060.54,Micro,144985.88
72000.0,17910.38,1864.17,Micro,255419.9
43000.0,10501.27,545.96,Micro,153887.54
34000.0,20272.48,4340.84,Mega,122291.71
11000.0,7398.53,1313.16,Micro,37992.92
44000.0,22688.9,1209.02,Mega,161106.97
51000.0,14598.33,1986.84,Micro,178522.64
16000.0,8816.32,1782.79,Nano,53214.25
14000.0,17139.33,1233.97,Mega,46917.58
77000.0,27906.1,4144.92,Macro,277733.41
44000.0,19002.85,4362.04,Mega,154233.03
65000.0,28945.37,3995.95,Mega,235603.33
60000.0,12840.59,2482.91,Nano,214786.64
37000.0,10526.99,830.31,Macro,134409.25
79000.0,24063.13,2173.28,Nano,284708.74
11000.0,3335.73,1314.76,Mega,39788.12
11000.0,2611.1,10.19,Micro,37722.68
67000.0,23628.3,4805.36,Mega,235920.43
53000.0,24702.23,169.47,Mega,192124.91
43000.0,14234.1,7556.93,Nano,154998.18
42000.0,13682.03,1153.59,Macro,151732.0
61000.0,18087.94,3124.23,Micro,217392.45
60000.0,13993.01,2410.22,Macro,210959.22
60000.0,15569.81,539.96,Macro,219148.52
18000.0,9845.45,3252.63,Mega,65274.24
66000.0,16786.79,3787.46,Micro,238711.54
88000.0,35544.56,7522.56,Macro,309903.9
85000.0,24181.1,2542.53,Mega,301994.12
55000.0,23718.46,4222.9,Mega,194207.73
12000.0,6240.95,2194.81,Mega,41710.37
41000.0,6723.99,2762.77,Nano,149345.62
14000.0,21.88,301.15,Micro,53702.02
60000.0,21841.86,5092.53,Macro,210680.02
54000.0,26077.6,3808.18,Macro,188723.2
93000.0,25285.15,2805.84,Macro,327466.29
99000.0,36024.17,4288.75,Macro,355807.12
19000.0,1490.19,1485.68,Micro,66393.8
16000.0,2339.22,563.12,Mega,52423.8
26000.0,4472.36,717.09,Micro,94685.87
71000.0,20610.69,6545.57,Nano,249101.92
44000.0,19800.07,5096.19,Micro,163631.46
71000.0,17534.64,1940.87,Macro,253610.41
42000.0,15966.69,5046.55,Micro,148202.41
